Experiment,Group,Subject,TrialType,Kind,Object,Rating
2,S,S15,Function,Artifact,bed,4
2,S,S15,Function,Artifact,pencil,6
2,S,S15,Function,Artifact,bathtub,6
2,S,S15,Filler,Natural,dog,1
2,S,S15,Filler,Natural,pumpkin,1
2,S,S15,Filler,Natural,cucumber,4
2,S,S15,Filler,Natural,tree branch,1
2,S,S15,Filler,Natural,pebble,1
2,S,S15,Filler,Natural,seashell,4
2,S,S15,Filler,Natural,orange,7
2,S,S15,Filler,Natural,sand,4
2,S,S15,Filler,Natural,watermelon,1
2,S,S15,Filler,Natural,mouse,7
2,S,S15,Filler,Natural,acorn,7
2,S,S15,Filler,Natural,snake,7
2,S,S15,Filler,Natural,pineapple,7
2,S,S15,Filler,Artifact,chair,5
2,S,S15,Filler,Artifact,coffee table,3
2,S,S15,Filler,Artifact,knife,3
2,S,S15,Filler,Artifact,rug,2
2,S,S15,Filler,Artifact,coat,2
2,S,S15,Filler,Artifact,bowl,1
2,S,S15,Filler,Artifact,door,6
2,S,S16,Color,Natural,strawberry,7
2,S,S16,Color,Natural,banana,7
2,S,S16,Color,Natural,broccoli,7
2,S,S16,Color,Natural,lemon,7
2,S,S16,Color,Natural,coal,7
2,S,S16,Color,Natural,snow,4
2,S,S16,Color,Natural,flamingo,3
2,S,S16,Color,Natural,elephant,7
2,S,S16,Color,Natural,ruby,6
2,S,S16,Color,Natural,pearl,7
2,S,S16,Color,ArtifactFC,go traffic,7
2,S,S16,Color,ArtifactFC,fire truck,7
2,S,S16,Color,ArtifactFC,basketball,7
2,S,S16,Color,ArtifactFC,taxi cab,5
2,S,S16,Color,ArtifactFC,police uniform,7
2,S,S16,Color,ArtifactFC,dollar bill,
2,S,S16,Color,ArtifactFC,tennis ball,7
2,S,S16,Color,ArtifactFC,chalkboard,6
2,S,S16,Color,ArtifactNFC,toilet,4
2,S,S16,Color,ArtifactFC,street sign,5
2,S,S16,Color,ArtifactNFC,pants,6
2,S,S16,Color,ArtifactNFC,mug,3
2,S,S16,Color,ArtifactNFC,book,3
2,S,S16,Color,ArtifactNFC,purse,7
2,S,S16,Color,ArtifactFC,crayon,1
2,S,S16,Color,ArtifactNFC,lunch box,5
2,S,S16,Color,ArtifactNFC,suitcase,5
2,S,S16,Color,ArtifactNFC,couch,5
2,S,S16,Color,ArtifactNFC,shoes,5
2,S,S16,Color,ArtifactNFC,vacuum,4
2,S,S16,Function,Natural,wood,5
2,S,S16,Function,Natural,rock,6
2,S,S16,Function,Natural,mud,4
2,S,S16,Function,Natural,gold,7
2,S,S16,Function,Natural,grass,6
2,S,S16,Function,Natural,leaf,1
2,S,S16,Function,Natural,tree bark,6
2,S,S16,Function,Natural,water,7
2,S,S16,Function,Natural,dirt,5
2,S,S16,Function,Natural,flower,5
2,S,S16,Function,Artifact,hole puncher,7
2,S,S16,Function,Artifact,stapler,7
2,S,S16,Function,Artifact,hammer,7
2,S,S16,Function,Artifact,drill,7
2,S,S16,Function,Artifact,iron,7
2,S,S16,Function,Artifact,toaster,5
2,S,S16,Function,Artifact,coffee maker,7
2,S,S16,Function,Artifact,bed,1
2,S,S16,Function,Artifact,pencil,7
2,S,S16,Function,Artifact,bathtub,6
2,S,S16,Filler,Natural,dog,2
2,S,S16,Filler,Natural,pumpkin,1
2,S,S16,Filler,Natural,cucumber,2
2,S,S16,Filler,Natural,tree branch,2
2,S,S16,Filler,Natural,pebble,6
2,S,S16,Filler,Natural,seashell,2
2,S,S16,Filler,Natural,orange,6
2,S,S16,Filler,Natural,sand,7
2,S,S16,Filler,Natural,watermelon,7
2,S,S16,Filler,Natural,mouse,5
2,S,S16,Filler,Natural,acorn,6
2,S,S16,Filler,Natural,snake,2
2,S,S16,Filler,Natural,pineapple,7
2,S,S16,Filler,Artifact,chair,1
2,S,S16,Filler,Artifact,coffee table,3
2,S,S16,Filler,Artifact,knife,1
2,S,S16,Filler,Artifact,rug,7
2,S,S16,Filler,Artifact,coat,6
2,S,S16,Filler,Artifact,bowl,1
2,S,S16,Filler,Artifact,door,7
2,S,S17,Color,Natural,strawberry,6
2,S,S17,Color,Natural,banana,5
2,S,S17,Color,Natural,broccoli,7
2,S,S17,Color,Natural,lemon,6
2,S,S17,Color,Natural,coal,6
2,S,S17,Color,Natural,snow,6
2,S,S17,Color,Natural,flamingo,6
2,S,S17,Color,Natural,elephant,6
2,S,S17,Color,Natural,ruby,4
2,S,S17,Color,Natural,pearl,4
2,S,S17,Color,ArtifactFC,go traffic,7
2,S,S17,Color,ArtifactFC,fire truck,6
2,S,S17,Color,ArtifactFC,basketball,3
2,S,S17,Color,ArtifactFC,taxi cab,3
2,S,S17,Color,ArtifactFC,police uniform,2
2,S,S17,Color,ArtifactFC,dollar bill,
2,S,S17,Color,ArtifactFC,tennis ball,5
2,S,S17,Color,ArtifactFC,chalkboard,6
2,S,S17,Color,ArtifactNFC,toilet,5
2,S,S17,Color,ArtifactFC,street sign,2
2,S,S17,Color,ArtifactNFC,pants,3
2,S,S17,Color,ArtifactNFC,mug,3
2,S,S17,Color,ArtifactNFC,book,1
2,S,S17,Color,ArtifactNFC,purse,1
2,S,S17,Color,ArtifactFC,crayon,3
2,S,S17,Color,ArtifactNFC,lunch box,1
2,S,S17,Color,ArtifactNFC,suitcase,3
2,S,S17,Color,ArtifactNFC,couch,1
2,S,S17,Color,ArtifactNFC,shoes,3
2,S,S17,Color,ArtifactNFC,vacuum,2
2,S,S17,Function,Natural,wood,3
2,S,S17,Function,Natural,rock,3
2,S,S17,Function,Natural,mud,4
2,S,S17,Function,Natural,gold,3
2,S,S17,Function,Natural,grass,5
2,S,S17,Function,Natural,leaf,1
2,S,S17,Function,Natural,tree bark,2
2,S,S17,Function,Natural,water,3
2,S,S17,Function,Natural,dirt,3
2,S,S17,Function,Natural,flower,5
2,S,S17,Function,Artifact,hole puncher,6
2,S,S17,Function,Artifact,stapler,6
2,S,S17,Function,Artifact,hammer,2
2,S,S17,Function,Artifact,drill,4
2,S,S17,Function,Artifact,iron,6
2,S,S17,Function,Artifact,toaster,7
2,S,S17,Function,Artifact,coffee maker,6
2,S,S17,Function,Artifact,bed,4
2,S,S17,Function,Artifact,pencil,4
2,S,S17,Function,Artifact,bathtub,6
2,S,S17,Filler,Natural,dog,1
2,S,S17,Filler,Natural,pumpkin,1
2,S,S17,Filler,Natural,cucumber,1
2,S,S17,Filler,Natural,tree branch,1
2,S,S17,Filler,Natural,pebble,1
2,S,S17,Filler,Natural,seashell,1
2,S,S17,Filler,Natural,orange,3
2,S,S17,Filler,Natural,sand,7
2,S,S17,Filler,Natural,watermelon,1
2,S,S17,Filler,Natural,mouse,7
2,S,S17,Filler,Natural,acorn,6
2,S,S17,Filler,Natural,snake,7
2,S,S17,Filler,Natural,pineapple,7
2,S,S17,Filler,Artifact,chair,1
2,S,S17,Filler,Artifact,coffee table,3
2,S,S17,Filler,Artifact,knife,3
2,S,S17,Filler,Artifact,rug,2
2,S,S17,Filler,Artifact,coat,3
2,S,S17,Filler,Artifact,bowl,2
2,S,S17,Filler,Artifact,door,5
2,S,S18,Color,Natural,strawberry,7
2,S,S18,Color,Natural,banana,7
2,S,S18,Color,Natural,broccoli,7
2,S,S18,Color,Natural,lemon,7
2,S,S18,Color,Natural,coal,7
2,S,S18,Color,Natural,snow,7
2,S,S18,Color,Natural,flamingo,7
2,S,S18,Color,Natural,elephant,7
2,S,S18,Color,Natural,ruby,7
2,S,S18,Color,Natural,pearl,6
2,S,S18,Color,ArtifactFC,go traffic,7
2,S,S18,Color,ArtifactFC,fire truck,6
2,S,S18,Color,ArtifactFC,basketball,7
2,S,S18,Color,ArtifactFC,taxi cab,6
2,S,S18,Color,ArtifactFC,police uniform,5
2,S,S18,Color,ArtifactFC,dollar bill,
2,S,S18,Color,ArtifactFC,tennis ball,7
2,S,S18,Color,ArtifactFC,chalkboard,6
2,S,S18,Color,ArtifactNFC,toilet,6
2,S,S18,Color,ArtifactFC,street sign,4
2,S,S18,Color,ArtifactNFC,pants,5
2,S,S18,Color,ArtifactNFC,mug,2
2,S,S18,Color,ArtifactNFC,book,2
2,S,S18,Color,ArtifactNFC,purse,3
2,S,S18,Color,ArtifactFC,crayon,2
2,S,S18,Color,ArtifactNFC,lunch box,3
2,S,S18,Color,ArtifactNFC,suitcase,3
2,S,S18,Color,ArtifactNFC,couch,3
2,S,S18,Color,ArtifactNFC,shoes,2
2,S,S18,Color,ArtifactNFC,vacuum,4
2,S,S18,Function,Natural,wood,6
2,S,S18,Function,Natural,rock,5
2,S,S18,Function,Natural,mud,5
2,S,S18,Function,Natural,gold,5
2,S,S18,Function,Natural,grass,5
2,S,S18,Function,Natural,leaf,3
2,S,S18,Function,Natural,tree bark,3
2,S,S18,Function,Natural,water,5
2,S,S18,Function,Natural,dirt,5
2,S,S18,Function,Natural,flower,4
2,S,S18,Function,Artifact,hole puncher,6
2,S,S18,Function,Artifact,stapler,7
2,S,S18,Function,Artifact,hammer,6
2,S,S18,Function,Artifact,drill,7
2,S,S18,Function,Artifact,iron,7
2,S,S18,Function,Artifact,toaster,5
2,S,S18,Function,Artifact,coffee maker,7
2,S,S18,Function,Artifact,bed,6
2,S,S18,Function,Artifact,pencil,5
2,S,S18,Function,Artifact,bathtub,6
2,S,S18,Filler,Natural,dog,3
2,S,S18,Filler,Natural,pumpkin,4
2,S,S18,Filler,Natural,cucumber,3
2,S,S18,Filler,Natural,tree branch,1
2,S,S18,Filler,Natural,pebble,6
2,S,S18,Filler,Natural,seashell,3
2,S,S18,Filler,Natural,orange,7
2,S,S18,Filler,Natural,sand,5
2,S,S18,Filler,Natural,watermelon,6
2,S,S18,Filler,Natural,mouse,7
2,S,S18,Filler,Natural,acorn,6
2,S,S18,Filler,Natural,snake,7
2,S,S18,Filler,Natural,pineapple,7
2,S,S18,Filler,Artifact,chair,4
2,S,S18,Filler,Artifact,coffee table,5
2,S,S18,Filler,Artifact,knife,3
2,S,S18,Filler,Artifact,rug,5
2,S,S18,Filler,Artifact,coat,5
2,S,S18,Filler,Artifact,bowl,3
2,S,S18,Filler,Artifact,door,6
2,S,S19,Color,Natural,strawberry,6
2,S,S19,Color,Natural,banana,6
2,S,S19,Color,Natural,broccoli,7
2,S,S19,Color,Natural,lemon,6
2,S,S19,Color,Natural,coal,7
2,S,S19,Color,Natural,snow,7
2,S,S19,Color,Natural,flamingo,6
2,S,S19,Color,Natural,elephant,7
2,S,S19,Color,Natural,ruby,7
2,S,S19,Color,Natural,pearl,3
2,S,S19,Color,ArtifactFC,go traffic,6
2,S,S19,Color,ArtifactFC,fire truck,6
2,S,S19,Color,ArtifactFC,basketball,4
2,S,S19,Color,ArtifactFC,taxi cab,4
2,S,S19,Color,ArtifactFC,police uniform,2
2,S,S19,Color,ArtifactFC,dollar bill,
2,S,S19,Color,ArtifactFC,tennis ball,5
2,S,S19,Color,ArtifactFC,chalkboard,5
2,S,S19,Color,ArtifactNFC,toilet,6
2,S,S19,Color,ArtifactFC,street sign,3
2,S,S19,Color,ArtifactNFC,pants,3
2,S,S19,Color,ArtifactNFC,mug,2
2,S,S19,Color,ArtifactNFC,book,1
2,S,S19,Color,ArtifactNFC,purse,3
2,S,S19,Color,ArtifactFC,crayon,1
2,S,S19,Color,ArtifactNFC,lunch box,2
2,S,S19,Color,ArtifactNFC,suitcase,5
2,S,S19,Color,ArtifactNFC,couch,2
2,S,S19,Color,ArtifactNFC,shoes,3
2,S,S19,Color,ArtifactNFC,vacuum,5
2,S,S19,Function,Natural,wood,2
2,S,S19,Function,Natural,rock,5
2,S,S19,Function,Natural,mud,4
2,S,S19,Function,Natural,gold,5
2,S,S19,Function,Natural,grass,5
2,S,S19,Function,Natural,leaf,4
2,S,S19,Function,Natural,tree bark,1
2,S,S19,Function,Natural,water,3
2,S,S19,Function,Natural,dirt,5
2,S,S19,Function,Natural,flower,3
2,S,S19,Function,Artifact,hole puncher,5
2,S,S19,Function,Artifact,stapler,6
2,S,S19,Function,Artifact,hammer,6
2,S,S19,Function,Artifact,drill,5
2,S,S19,Function,Artifact,iron,5
2,S,S19,Function,Artifact,toaster,6
2,S,S19,Function,Artifact,coffee maker,6
2,S,S19,Function,Artifact,bed,5
2,S,S19,Function,Artifact,pencil,5
2,S,S19,Function,Artifact,bathtub,4
2,S,S19,Filler,Natural,dog,2
2,S,S19,Filler,Natural,pumpkin,2
2,S,S19,Filler,Natural,cucumber,4
2,S,S19,Filler,Natural,tree branch,1
2,S,S19,Filler,Natural,pebble,2
2,S,S19,Filler,Natural,seashell,5
2,S,S19,Filler,Natural,orange,5
2,S,S19,Filler,Natural,sand,7
2,S,S19,Filler,Natural,watermelon,2
2,S,S19,Filler,Natural,mouse,7
2,S,S19,Filler,Natural,acorn,6
2,S,S19,Filler,Natural,snake,3
2,S,S19,Filler,Natural,pineapple,7
2,S,S19,Filler,Artifact,chair,5
2,S,S19,Filler,Artifact,coffee table,4
2,S,S19,Filler,Artifact,knife,3
2,S,S19,Filler,Artifact,rug,3
2,S,S19,Filler,Artifact,coat,4
2,S,S19,Filler,Artifact,bowl,3
2,S,S19,Filler,Artifact,door,5
3,CB,CB1,Color,Natural,apple,3
3,CB,CB1,Color,Natural,blueberry,7
3,CB,CB1,Color,Natural,carrot,7
3,CB,CB1,Color,Natural,corn,5
3,CB,CB1,Color,Natural,fire,5
3,CB,CB1,Color,Natural,kiwi,7
3,CB,CB1,Color,Natural,polar bear,7
3,CB,CB1,Color,Natural,spinach,7
3,CB,CB1,Color,ArtifactFC,coin,5
3,CB,CB1,Color,ArtifactFC,lab coat,7
3,CB,CB1,Color,ArtifactFC,military uniform,4
3,CB,CB1,Color,ArtifactFC,paper,5
3,CB,CB1,Color,ArtifactFC,recycling bin,5
3,CB,CB1,Color,ArtifactFC,school bus,5
3,CB,CB1,Color,ArtifactFC,stop sign,7
3,CB,CB1,Color,ArtifactFC,wedding dress,6
3,CB,CB1,Color,ArtifactNFC,car,1
3,CB,CB1,Color,ArtifactNFC,cup,4
3,CB,CB1,Color,ArtifactNFC,fork,3
3,CB,CB1,Color,ArtifactNFC,laptop,3
3,CB,CB1,Color,ArtifactFC,pen,4
3,CB,CB1,Color,ArtifactNFC,soap,5
3,CB,CB1,Color,ArtifactNFC,table,5
3,CB,CB1,Color,ArtifactNFC,towel,4
3,CB,CB2,Color,Natural,apple,3
3,CB,CB2,Color,Natural,blueberry,6
3,CB,CB2,Color,Natural,carrot,6
3,CB,CB2,Color,Natural,corn,5
3,CB,CB2,Color,Natural,fire,5
3,CB,CB2,Color,Natural,kiwi,4
3,CB,CB2,Color,Natural,polar bear,5
3,CB,CB2,Color,Natural,spinach,7
3,CB,CB2,Color,ArtifactFC,coin,5
3,CB,CB2,Color,ArtifactFC,lab coat,4
3,CB,CB2,Color,ArtifactFC,military uniform,3
3,CB,CB2,Color,ArtifactFC,paper,3
3,CB,CB2,Color,ArtifactFC,recycling bin,5
3,CB,CB2,Color,ArtifactFC,school bus,4
3,CB,CB2,Color,ArtifactFC,stop sign,7
3,CB,CB2,Color,ArtifactFC,wedding dress,2
3,CB,CB2,Color,ArtifactNFC,car,1
3,CB,CB2,Color,ArtifactNFC,cup,3
3,CB,CB2,Color,ArtifactNFC,fork,5
3,CB,CB2,Color,ArtifactNFC,laptop,3
3,CB,CB2,Color,ArtifactFC,pen,4
3,CB,CB2,Color,ArtifactNFC,soap,4
3,CB,CB2,Color,ArtifactNFC,table,2
3,CB,CB2,Color,ArtifactNFC,towel,2
3,CB,CB3,Color,Natural,apple,5
3,CB,CB3,Color,Natural,blueberry,5
3,CB,CB3,Color,Natural,carrot,3
3,CB,CB3,Color,Natural,corn,5
3,CB,CB3,Color,Natural,fire,6
3,CB,CB3,Color,Natural,kiwi,5
3,CB,CB3,Color,Natural,polar bear,4
3,CB,CB3,Color,Natural,spinach,7
3,CB,CB3,Color,ArtifactFC,coin,5
3,CB,CB3,Color,ArtifactFC,lab coat,7
3,CB,CB3,Color,ArtifactFC,military uniform,6
3,CB,CB3,Color,ArtifactFC,paper,5
3,CB,CB3,Color,ArtifactFC,recycling bin,6
3,CB,CB3,Color,ArtifactFC,school bus,6
3,CB,CB3,Color,ArtifactFC,stop sign,7
3,CB,CB3,Color,ArtifactFC,wedding dress,5
3,CB,CB3,Color,ArtifactNFC,car,2
3,CB,CB3,Color,ArtifactNFC,cup,3
3,CB,CB3,Color,ArtifactNFC,fork,6
3,CB,CB3,Color,ArtifactNFC,laptop,4
3,CB,CB3,Color,ArtifactFC,pen,2
3,CB,CB3,Color,ArtifactNFC,soap,2
3,CB,CB3,Color,ArtifactNFC,table,5
3,CB,CB3,Color,ArtifactNFC,towel,5
3,CB,CB4,Color,Natural,apple,4
3,CB,CB4,Color,Natural,blueberry,5
3,CB,CB4,Color,Natural,carrot,5
3,CB,CB4,Color,Natural,corn,5
3,CB,CB4,Color,Natural,fire,4
3,CB,CB4,Color,Natural,kiwi,3
3,CB,CB4,Color,Natural,polar bear,4
3,CB,CB4,Color,Natural,spinach,5
3,CB,CB4,Color,ArtifactFC,coin,5
3,CB,CB4,Color,ArtifactFC,lab coat,6
3,CB,CB4,Color,ArtifactFC,military uniform,4
3,CB,CB4,Color,ArtifactFC,paper,3
3,CB,CB4,Color,ArtifactFC,recycling bin,6
3,CB,CB4,Color,ArtifactFC,school bus,6
3,CB,CB4,Color,ArtifactFC,stop sign,7
3,CB,CB4,Color,ArtifactFC,wedding dress,1
3,CB,CB4,Color,ArtifactNFC,car,2
3,CB,CB4,Color,ArtifactNFC,cup,2
3,CB,CB4,Color,ArtifactNFC,fork,3
3,CB,CB4,Color,ArtifactNFC,laptop,4
3,CB,CB4,Color,ArtifactFC,pen,2
3,CB,CB4,Color,ArtifactNFC,soap,6
3,CB,CB4,Color,ArtifactNFC,table,4
3,CB,CB4,Color,ArtifactNFC,towel,4
3,CB,CB5,Color,Natural,apple,5
3,CB,CB5,Color,Natural,blueberry,7
3,CB,CB5,Color,Natural,carrot,7
3,CB,CB5,Color,Natural,corn,7
3,CB,CB5,Color,Natural,fire,7
3,CB,CB5,Color,Natural,kiwi,7
3,CB,CB5,Color,Natural,polar bear,3
3,CB,CB5,Color,Natural,spinach,7
3,CB,CB5,Color,ArtifactFC,coin,5
3,CB,CB5,Color,ArtifactFC,lab coat,6
3,CB,CB5,Color,ArtifactFC,military uniform,7
3,CB,CB5,Color,ArtifactFC,paper,5
3,CB,CB5,Color,ArtifactFC,recycling bin,7
3,CB,CB5,Color,ArtifactFC,school bus,7
3,CB,CB5,Color,ArtifactFC,stop sign,6
3,CB,CB5,Color,ArtifactFC,wedding dress,1
3,CB,CB5,Color,ArtifactNFC,car,1
3,CB,CB5,Color,ArtifactNFC,cup,2
3,CB,CB5,Color,ArtifactNFC,fork,6
3,CB,CB5,Color,ArtifactNFC,laptop,6
3,CB,CB5,Color,ArtifactFC,pen,5
3,CB,CB5,Color,ArtifactNFC,soap,6
3,CB,CB5,Color,ArtifactNFC,table,5
3,CB,CB5,Color,ArtifactNFC,towel,6
3,CB,CB6,Color,Natural,apple,5
3,CB,CB6,Color,Natural,blueberry,7
3,CB,CB6,Color,Natural,carrot,6
3,CB,CB6,Color,Natural,corn,6
3,CB,CB6,Color,Natural,fire,6
3,CB,CB6,Color,Natural,kiwi,5
3,CB,CB6,Color,Natural,polar bear,7
3,CB,CB6,Color,Natural,spinach,7
3,CB,CB6,Color,ArtifactFC,coin,6
3,CB,CB6,Color,ArtifactFC,lab coat,6
3,CB,CB6,Color,ArtifactFC,military uniform,7
3,CB,CB6,Color,ArtifactFC,paper,5
3,CB,CB6,Color,ArtifactFC,recycling bin,7
3,CB,CB6,Color,ArtifactFC,school bus,7
3,CB,CB6,Color,ArtifactFC,stop sign,5
3,CB,CB6,Color,ArtifactFC,wedding dress,5
3,CB,CB6,Color,ArtifactNFC,car,3
3,CB,CB6,Color,ArtifactNFC,cup,4
3,CB,CB6,Color,ArtifactNFC,fork,6
3,CB,CB6,Color,ArtifactNFC,laptop,4
3,CB,CB6,Color,ArtifactFC,pen,5
3,CB,CB6,Color,ArtifactNFC,soap,5
3,CB,CB6,Color,ArtifactNFC,table,4
3,CB,CB6,Color,ArtifactNFC,towel,6
3,CB,CB7,Color,Natural,apple,6
3,CB,CB7,Color,Natural,blueberry,6
3,CB,CB7,Color,Natural,carrot,5
3,CB,CB7,Color,Natural,corn,7
3,CB,CB7,Color,Natural,fire,5
3,CB,CB7,Color,Natural,kiwi,7
3,CB,CB7,Color,Natural,polar bear,7
3,CB,CB7,Color,Natural,spinach,7
3,CB,CB7,Color,ArtifactFC,coin,7
3,CB,CB7,Color,ArtifactFC,lab coat,7
3,CB,CB7,Color,ArtifactFC,military uniform,7
3,CB,CB7,Color,ArtifactFC,paper,4
3,CB,CB7,Color,ArtifactFC,recycling bin,7
3,CB,CB7,Color,ArtifactFC,school bus,5
3,CB,CB7,Color,ArtifactFC,stop sign,6
3,CB,CB7,Color,ArtifactFC,wedding dress,4
3,CB,CB7,Color,ArtifactNFC,car,4
3,CB,CB7,Color,ArtifactNFC,cup,3
3,CB,CB7,Color,ArtifactNFC,fork,6
3,CB,CB7,Color,ArtifactNFC,laptop,5
3,CB,CB7,Color,ArtifactFC,pen,4
3,CB,CB7,Color,ArtifactNFC,soap,7
3,CB,CB7,Color,ArtifactNFC,table,4
3,CB,CB7,Color,ArtifactNFC,towel,4
3,CB,CB8,Color,Natural,apple,1
3,CB,CB8,Color,Natural,blueberry,7
3,CB,CB8,Color,Natural,carrot,6
3,CB,CB8,Color,Natural,corn,7
3,CB,CB8,Color,Natural,fire,7
3,CB,CB8,Color,Natural,kiwi,1
3,CB,CB8,Color,Natural,polar bear,1
3,CB,CB8,Color,Natural,spinach,7
3,CB,CB8,Color,ArtifactFC,coin,7
3,CB,CB8,Color,ArtifactFC,lab coat,1
3,CB,CB8,Color,ArtifactFC,military uniform,7
3,CB,CB8,Color,ArtifactFC,paper,7
3,CB,CB8,Color,ArtifactFC,recycling bin,7
3,CB,CB8,Color,ArtifactFC,school bus,7
3,CB,CB8,Color,ArtifactFC,stop sign,7
3,CB,CB8,Color,ArtifactFC,wedding dress,1
3,CB,CB8,Color,ArtifactNFC,car,1
3,CB,CB8,Color,ArtifactNFC,cup,1
3,CB,CB8,Color,ArtifactNFC,fork,1
3,CB,CB8,Color,ArtifactNFC,laptop,1
3,CB,CB8,Color,ArtifactFC,pen,1
3,CB,CB8,Color,ArtifactNFC,soap,1
3,CB,CB8,Color,ArtifactNFC,table,1
3,CB,CB8,Color,ArtifactNFC,towel,1
3,CB,CB9,Color,Natural,apple,5
3,CB,CB9,Color,Natural,blueberry,7
3,CB,CB9,Color,Natural,carrot,7
3,CB,CB9,Color,Natural,corn,6
3,CB,CB9,Color,Natural,fire,5
3,CB,CB9,Color,Natural,kiwi,7
3,CB,CB9,Color,Natural,polar bear,7
3,CB,CB9,Color,Natural,spinach,7
3,CB,CB9,Color,ArtifactFC,coin,6
3,CB,CB9,Color,ArtifactFC,lab coat,7
3,CB,CB9,Color,ArtifactFC,military uniform,7
3,CB,CB9,Color,ArtifactFC,paper,3
3,CB,CB9,Color,ArtifactFC,recycling bin,7
3,CB,CB9,Color,ArtifactFC,school bus,6
3,CB,CB9,Color,ArtifactFC,stop sign,7
3,CB,CB9,Color,ArtifactFC,wedding dress,6
3,CB,CB9,Color,ArtifactNFC,car,1
3,CB,CB9,Color,ArtifactNFC,cup,1
3,CB,CB9,Color,ArtifactNFC,fork,6
3,CB,CB9,Color,ArtifactNFC,laptop,2
3,CB,CB9,Color,ArtifactFC,pen,2
3,CB,CB9,Color,ArtifactNFC,soap,5
3,CB,CB9,Color,ArtifactNFC,table,3
3,CB,CB9,Color,ArtifactNFC,towel,2
3,CB,CB10,Color,Natural,apple,3
3,CB,CB10,Color,Natural,blueberry,7
3,CB,CB10,Color,Natural,carrot,7
3,CB,CB10,Color,Natural,corn,7
3,CB,CB10,Color,Natural,fire,7
3,CB,CB10,Color,Natural,kiwi,7
3,CB,CB10,Color,Natural,polar bear,5
3,CB,CB10,Color,Natural,spinach,7
3,CB,CB10,Color,ArtifactFC,coin,3
3,CB,CB10,Color,ArtifactFC,lab coat,7
3,CB,CB10,Color,ArtifactFC,military uniform,7
3,CB,CB10,Color,ArtifactFC,paper,3
3,CB,CB10,Color,ArtifactFC,recycling bin,3
3,CB,CB10,Color,ArtifactFC,school bus,7
3,CB,CB10,Color,ArtifactFC,stop sign,5
3,CB,CB10,Color,ArtifactFC,wedding dress,3
3,CB,CB10,Color,ArtifactNFC,car,3
3,CB,CB10,Color,ArtifactNFC,cup,3
3,CB,CB10,Color,ArtifactNFC,fork,3
3,CB,CB10,Color,ArtifactNFC,laptop,3
3,CB,CB10,Color,ArtifactFC,pen,3
3,CB,CB10,Color,ArtifactNFC,soap,3
3,CB,CB10,Color,ArtifactNFC,table,3
3,CB,CB10,Color,ArtifactNFC,towel,3
3,CB,CB11,Color,Natural,apple,5
3,CB,CB11,Color,Natural,blueberry,7
3,CB,CB11,Color,Natural,carrot,7
3,CB,CB11,Color,Natural,corn,6
3,CB,CB11,Color,Natural,fire,7
3,CB,CB11,Color,Natural,kiwi,7
3,CB,CB11,Color,Natural,polar bear,7
3,CB,CB11,Color,Natural,spinach,7
3,CB,CB11,Color,ArtifactFC,coin,7
3,CB,CB11,Color,ArtifactFC,lab coat,7
3,CB,CB11,Color,ArtifactFC,military uniform,4
3,CB,CB11,Color,ArtifactFC,paper,6
3,CB,CB11,Color,ArtifactFC,recycling bin,5
3,CB,CB11,Color,ArtifactFC,school bus,7
3,CB,CB11,Color,ArtifactFC,stop sign,7
3,CB,CB11,Color,ArtifactFC,wedding dress,7
3,CB,CB11,Color,ArtifactNFC,car,4
3,CB,CB11,Color,ArtifactNFC,cup,4
3,CB,CB11,Color,ArtifactNFC,fork,5
3,CB,CB11,Color,ArtifactNFC,laptop,4
3,CB,CB11,Color,ArtifactFC,pen,6
3,CB,CB11,Color,ArtifactNFC,soap,7
3,CB,CB11,Color,ArtifactNFC,table,5
3,CB,CB11,Color,ArtifactNFC,towel,2
3,CB,CB12,Color,Natural,apple,3
3,CB,CB12,Color,Natural,blueberry,6
3,CB,CB12,Color,Natural,carrot,7
3,CB,CB12,Color,Natural,corn,5
3,CB,CB12,Color,Natural,fire,5
3,CB,CB12,Color,Natural,kiwi,6
3,CB,CB12,Color,Natural,polar bear,5
3,CB,CB12,Color,Natural,spinach,7
3,CB,CB12,Color,ArtifactFC,coin,5
3,CB,CB12,Color,ArtifactFC,lab coat,5
3,CB,CB12,Color,ArtifactFC,military uniform,4
3,CB,CB12,Color,ArtifactFC,paper,5
3,CB,CB12,Color,ArtifactFC,recycling bin,3
3,CB,CB12,Color,ArtifactFC,school bus,6
3,CB,CB12,Color,ArtifactFC,stop sign,7
3,CB,CB12,Color,ArtifactFC,wedding dress,4
3,CB,CB12,Color,ArtifactNFC,car,3
3,CB,CB12,Color,ArtifactNFC,cup,3
3,CB,CB12,Color,ArtifactNFC,fork,6
3,CB,CB12,Color,ArtifactNFC,laptop,5
3,CB,CB12,Color,ArtifactFC,pen,3
3,CB,CB12,Color,ArtifactNFC,soap,5
3,CB,CB12,Color,ArtifactNFC,table,5
3,CB,CB12,Color,ArtifactNFC,towel,3
3,CB,CB13,Color,Natural,apple,1
3,CB,CB13,Color,Natural,blueberry,7
3,CB,CB13,Color,Natural,carrot,7
3,CB,CB13,Color,Natural,corn,1
3,CB,CB13,Color,Natural,fire,1
3,CB,CB13,Color,Natural,kiwi,3
3,CB,CB13,Color,Natural,polar bear,7
3,CB,CB13,Color,Natural,spinach,5
3,CB,CB13,Color,ArtifactFC,coin,4
3,CB,CB13,Color,ArtifactFC,lab coat,7
