,,,,,Blind,,,,,,,,,,,,,,,,,,,,Sighted,,,,,,,,,,,,,,,,,,
2,67,Filler,Artifact,rug,soft,plush,whatever of this rug ,smooth,furry,smooth,silky,rough,soft,smooth,soft,soft,soft,soft,bumpy,silk,soft,fuzzy,soft,soft,fuzzy,shaggy,fluffy,soft,rough,rough,furry,plushy,soft,soft,soft,fuzzy,soft,bumpy,shag,soft,furry,furry,fluffy
2,68,Filler,Artifact,coat,soft,smooth,soft,smooth,smooth,furry,furry,soft,smooth,smooth,smooth,smooth,soft,soft,smooth,fur,soft,smooth,soft,smooth,brown,smooth,soft,silky,wooly,smooth,plushy,smooth,soft,poofy,leather,polyester,soft,rough,smooth,soft,smooth,velvety,smooth
2,69,Filler,Artifact,bowl,6 inches,large,small,small,medium,3 inches across,large,medium,6 inches diameter,small,10 inch across,small,medium,medium,3 inches,small,6 inches wide,cereal size,medium,large,6 inches,small,small,salad bowl,medium,large,cereal bowl,medium,3 cups,6 inch diameter,6 inches in diameter,the size of 2 tennis balls,medium,3 inches,4 inches diameter,3 inches diameter,soup bowl size,half a foot diameter,large
2,70,Filler,Artifact,door,smooth,hard,smooth,smooth,smooth,smooth,smooth,smooth,smooth,smooth,smooth,smooth,smooth,hard,rough,smooth,hard,smooth,smooth,wood,smooth,smooth,smooth,hard,smooth,smooth,smooth,smooth,smooth,smooth,wooden,wood like smooth,smooth,hard,smooth,smooth,smooth,smooth,smooth
3,1,Color,Natural,apple,red,red,red,red,red,red,red,green,red,yellow,red,green,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red
3,2,Color,Natural,blueberry,blue,blue,blue,blue,blue,blue,blue,blue,blue,IDK,blue,purple blue,blue,blue,blue,red,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,dark blue,dark blue,blue,blue,violet,blue,blue,blue,blue,blue,dark blue,blue,midnight blue
3,3,Color,Natural,carrot,yellow,yellow,red,brown,green,dark green,orange,orange,orange,green,orange,orange,orange,green,orange,orange,orange,orange,orange,green,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange
3,4,Color,Natural,corn,yellow,yellow,green red,yellow,yellow,green,yellow,green,yellow,yellow,yellow,yellow,yellow,green,yellow,yellow,yellow,yellow,blue,green,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,multicolored,yellow,yellow
3,5,Color,Natural,fire,red,orange,red,orange,red,red,red,orange,red,black white,red,black,red,red,red,red,red,red,red,black,red,orange,red,orange,orange,red,orange,orange,orange,yellow,red,orange,orange,orange,orange,red,red,orange,orange yellow
3,6,Color,Natural,kiwi,red,pink,IDK,IDK,red,green,yellow,green,green,IDK,yellow,brown,pink,white,orange,red,pink,brown,orange,pink,green,green,brown,brown,green,brown,green,brown,brown,green,green brown,green,brown,brown,brown,green,light brown,brown,brown
3,7,Color,Natural,polar bear,white,white,brown,black,brown,brown,black,white,white,black,white,brown,white,black,white,white,black,white,white,blue,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white
3,8,Color,Natural,spinach,green,green,green,yellow,green,green,green,green,green,green,green,green,green,red,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green
3,9,Color,ArtifactFC,coin,silver,silver,silver,silver,gold,green,gold,silver,copper,copper,yellow,silver,silver,green,silver,gold,silver,silver,green,gold,silver,silver,silver,silver,silver,copper,silver,silver,silver,silver,silver,silver,silver,silver,silver,silver,silver,silver,silver
3,10,Color,ArtifactFC,lab coat,white,white,white,white,white,white,brown,green,white,white,white,orange,white,white,white,black,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white
3,11,Color,ArtifactFC,military uniform,blue,red white blue,IDK,red,camo,bright red,red white blue,orange,red white blue,black,blue,brown,red white blue,white,red,black,blue,neutral camo,blue,blue,green,camo green,green,green,green,dark blue,olive green,green,green,green,navy,camo,green,green,blue,green,brown,green camo,camo
3,12,Color,ArtifactFC,paper,white,white,white,brown,white,white,white,white,white,white,white,white,white,white,white,black,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white
3,13,Color,ArtifactFC,recycling bin,blue,green,blue,blue,red,black,blue,blue,blue,blue,black,black,black,green,red,black,orange,white,blue,blue,blue,blue,green,blue,blue,green,blue,blue,blue,green,green,green,green,yellow,yellow,blue,blue,dark grey,green
3,14,Color,ArtifactFC,school bus,yellow,yellow,yellow,yellow,yellow,green,yellow,yellow,yellow,yellow,yellow,yellow,yellow,white,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow
